ItemId,subCatID,Item6,proCate,HsType,SId,ItemTH_Name,FisheriesTypeId,FisheriesType,ItemEN_Name,Ex_Group,Im_Group,ComodityDetailGroup,ItemDot8,ItemDot8Cate,ProductId,Item8,ThaiFishId
3079200000,14,30792,,4,,อื่น ๆ รวมถึงที่ป่นและที่ทำเป็นเพลเลต ซึ่งเหมาะสำหรับมนุษย์บริโภค แช่เย็นจนแข็ง,27,สัตว์น้ำอื่นๆ บริโภคได้,Frozen,24,20,44,0307.92.00,,,3079200,
3079910000,4,30799,,5,5,สัตว์น้ำจำพวกโมลลุสก์อื่นๆ แช่เย็นจนแข็ง,27,สัตว์น้ำอื่นๆ บริโภคได้,(blank),24,20,44,0307.99.10,,0,3079910,0
3079910001,4,30799,,5,1,เปาฮื้อ แช่เย็นจนแข็ง,15,เป๋าฮื้อ,(blank),24,20,44,0307.99.10,,0,3079910,0
3079910002,4,30799,,5,2,หอยลาย แช่เย็นจนแข็ง,42,หอยลาย,(blank),24,20,44,0307.99.10,,0,3079910,0
3079910003,4,30799,,5,2,แมงกะพรุน แช่เย็นจนแข็ง,18,แมงกะพรุน,(blank),24,20,44,0307.99.10,,0,3079910,0
3079910004,4,30799,,5,2,ปลิงทะเลแช่เย็นจนแข็ง,5,ปลิงทะเล,(blank),24,20,44,0307.99.10,,0,3079910,0
3079910005,4,30799,,5,1,หอยแครง แช่เย็นจนแข็ง,37,หอยแครง,(blank),24,20,44,0307.99.10,,0,3079910,0
3079910090,14,30799,,5,5,สัตว์น้ำอื่นๆแช่เย็นจนแข็งรวมถึงสัตว์น้ำที่ไม่มีกระดูกสันหลังนอกจากสัตว์น้ำจำพวกครัสตาเซีย ที่ป่นและที่ทำเป็นเพลเลตซึ่งเหมาะสำหรับมนุษย์บริโภค,27,สัตว์น้ำอื่นๆ บริโภคได้,(blank),24,20,44,0307.99.10,,0,3079910,0
3079920000,5,30799,,5,5,(blank),27,สัตว์น้ำอื่นๆ บริโภคได้,(blank),24,20,44,0307.99.20,,0,3079920,0
3079930000,14,30799,,4,,อื่น ๆ รวมถึงที่ป่นและที่ทำเป็นเพลเลต ซึ่งเหมาะสำหรับมนุษย์บริโภค แห้ง ใส่เกลือหรือแช่น้ำเกลือ,27,สัตว์น้ำอื่นๆ บริโภคได้,"Dried, salted or in brine",24,20,44,0307.99.30,,,3079930,
3079940000,14,30799,,4,,อื่น ๆ รวมถึงที่ป่นและที่ทำเป็นเพลเลต ซึ่งเหมาะสำหรับมนุษย์บริโภค รมควัน,27,สัตว์น้ำอื่นๆ บริโภคได้,Smoked,24,20,44,0307.99.40,,,3079940,
3079950000,14,30799,,4,,สัตว์น้ำจำพวกโมลลุสก์ที่ป่นและที่ทำเป็นเพลเลต,27,สัตว์น้ำอื่นๆ บริโภคได้,"Flours, meals and pellets of molluscs",24,20,44,0307.99.50,,,3079950,
3079990000,0,30799,,5,5,สัตว์น้ำจำพวกโมลลุสก์อื่นๆ,27,สัตว์น้ำอื่นๆ บริโภคได้,(blank),24,20,44,0307.99.90,,0,3079990,0
3079990001,5,30799,,5,1,เปาฮื้อ แห้ง ใส่เกลือ หรือแช่น้ำเกลือ,15,เป๋าฮื้อ,(blank),24,20,44,0307.99.90,,0,3079990,0
3079990002,5,30799,,5,2,หอยลาย ใส่เกลือหรือแช่น้ำเกลือ,42,หอยลาย,(blank),24,20,44,0307.99.90,,0,3079990,0
3079990003,5,30799,,5,2,แมงกะพรุนใส่เกลือ หรือแช่น้ำเกลือ,18,แมงกะพรุน,(blank),24,20,44,0307.99.90,,0,3079990,0
3079990004,5,30799,,5,2,ปลิงทะเลใส่เกลือ หรือแช่น้ำเกลือ,5,ปลิงทะเล,(blank),24,20,44,0307.99.90,,0,3079990,0
3079990005,5,30799,,5,1,หอยแครง ใส่เกลือหรือแช่น้ำเกลือ,37,หอยแครง,(blank),24,20,44,0307.99.90,,0,3079990,0
3079990090,14,30799,,5,5,สัตว์น้ำอื่นๆใส่เกลือ หรือแช่น้ำเกลือรวมถึงสัตว์น้ำที่ไม่มีกระดูกสันหลังนอกจากสัตว์น้ำจำพวกครัสตาเซีย ที่ป่นและที่ทำเป็นเพลเลตซึ่งเหมาะสำหรับมนุษย์บริโภค,27,สัตว์น้ำอื่นๆ บริโภคได้,(blank),24,20,44,0307.99.90,,0,3079990,0
3081110000,1,30811,,3,5,ปลิงทะเล มีชีวิต,5,ปลิงทะเล,(blank),24,20,44,0308.11.10,,0,3081110,0
3081120000,3,30811,,3,2,ปลิงทะเล สดแช่เย็น,5,ปลิงทะเล,(blank),24,20,44,0308.11.20,,0,3081120,0
3081200000,4,30812,,4,,ปลิงทะเล (สติโชพัสจาโปนิคัส โฮโลทูโรอิดี)  แช่เย็นจนแข็ง,5,ปลิงทะเล,"Sea cucumbers (Stichopus japonicus, Holothuroidea), Frozen",24,20,44,0308.12.00,,,3081200,
3081910000,4,30819,,3,2,ปลิงทะเล แช่เย็นจนแข็ง,5,ปลิงทะเล,(blank),24,20,44,0308.19.10,,0,3081910,0
3081920000,5,30819,,3,2,ปลิงทะเลแห้ง ใส่เกลือหรือแช่น้ำเกลือ,5,ปลิงทะเล,(blank),24,20,44,0308.19.20,,0,3081920,0
3081930000,6,30819,,3,2,ปลิงทะเลรมควัน,5,ปลิงทะเล,(blank),24,20,44,0308.19.30,,0,3081930,0
3082110000,1,30821,,3,2,เม่นทะเล มีชีวิต,17,เม่นทะเล,(blank),24,20,44,0308.21.10,,1,3082110,0
3082120000,3,30821,,3,2,เม่นทะเล สด แช่เย็น,17,เม่นทะเล,(blank),24,20,44,0308.21.20,,0,3082120,0
3082200000,4,30822,,4,,เม่นทะเล (ชนิดสตรองจิโลเซนโทรทัส พาราเซนโทรทัสลิวิดัส โลซีคินัสอัลบัส เอคไคนัสเอสคูเลนทัส)  แช่เย็นจนแข็ง,17,เม่นทะเล,"Sea urchins (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus), Frozen",24,20,44,0308.22.00,,,3082200,
3082910000,4,30829,,3,2,เม่นทะเล แช่เย็นจนแข็ง,17,เม่นทะเล,(blank),24,20,44,0308.29.10,,0,3082910,0
3082920000,5,30829,,3,2,เม่นทะเลแห้ง ใส่เกลือหรือแช่น้ำเกลือ,17,เม่นทะเล,(blank),24,20,44,0308.29.20,,0,3082920,0
3082930000,6,30829,,3,2,เม่นทะเลรมควัน,17,เม่นทะเล,(blank),24,20,44,0308.29.30,,0,3082930,0
3083010000,1,30830,,3,2,แมงกะพรุนมีชีวิต,18,แมงกะพรุน,(blank),24,20,44,0308.30.10,,1,3083010,0
3083020000,3,30830,,3,2,แมงกะพรุน สด แช่เย็น,18,แมงกะพรุน,(blank),24,20,44,0308.30.20,,0,3083020,0
3083030000,4,30830,,3,2,แมงกะพรุน แช่เย็นจนแข็ง,18,แมงกะพรุน,(blank),24,20,44,0308.30.30,,0,3083030,0
3083040000,5,30830,,3,2,แมงกะพรุน แห้ง ใส่เกลือหรือแช่น้ำเกลือ,18,แมงกะพรุน,(blank),24,20,44,0308.30.40,,0,3083040,0
3083050000,6,30830,,3,2,แมงกะพรุนรมควัน,18,แมงกะพรุน,(blank),24,20,44,0308.30.50,,1,3083050,0
3089010000,1,30890,,3,2,สัตว์น้ำไม่มีกระดูกสันหลัง อื่นๆ มีชีวิต,27,สัตว์น้ำอื่นๆ บริโภคได้,(blank),24,20,44,0308.90.10,,0,3089010,0
3089020000,3,30890,,3,2,สัตว์น้ำไม่มีกระดูกสันหลัง อื่นๆสด แช่เย็น,27,สัตว์น้ำอื่นๆ บริโภคได้,(blank),24,20,44,0308.90.20,,0,3089020,0
3089030000,4,30890,,3,2,สัตว์น้ำไม่มีกระดูกสันหลัง อื่นๆ แช่เย็นจนแข็ง,27,สัตว์น้ำอื่นๆ บริโภคได้,(blank),24,20,44,0308.90.30,,0,3089030,0
3089040000,5,30890,,3,2,สัตว์น้ำไม่มีกระดูกสันหลัง อื่นๆ แห้ง ใส่เกลือหรือแช่น้ำเกลือ,27,สัตว์น้ำอื่นๆ บริโภคได้,(blank),24,20,44,0308.90.40,,0,3089040,0
3089050000,6,30890,,3,2,สัตว์น้ำไม่มีกระดูกสันหลัง อื่นๆสด รมควัน,27,สัตว์น้ำอื่นๆ บริโภคได้,(blank),24,20,44,0308.90.50,,0,3089050,0
3089090000,0,30890,,3,2,สัตว์น้ำไม่มีกระดูกสันหลัง อื่นๆ,27,สัตว์น้ำอื่นๆ บริโภคได้,(blank),24,20,44,0308.90.90,,0,3089090,0
5079020000,0,50790,,5,2,กระดองสัตว์จำพวกเต่า ยังไม่แปรรูป,53,กระดองเต่า,Tortoise-shell unworked or simply prepared,24,20,44,0507.90.20,,0,5079020,0
5080010000,0,50800,,5,2,หินปะการังและสิ่งที่คล้ายกัน ยังไม่แปรรูป,6,ปะการัง,(blank),24,20,44,0508.00.10,,0,5080010,0
5080020001,0,50800,,5,2,เปลือกหอยมุก ยังไม่แปรรูป,14,เปลือกหอย,(blank),24,20,44,0508.00.20,,0,5080020,0
5080020002,0,50800,,5,2,เปลือกของสัตว์น้ำจำพวกโมลลุสก์ ครัสตาเซีย หรือเอคไคโนเดิร์มอื่นๆ,14,เปลือกหอย,(blank),24,20,44,0508.00.20,,0,5080020,0
5080020090,0,50800,,5,2,เปลือกของสัตว์น้ำจำพวกโมลลุสก์ ครัสตาเซียอื่นๆ,14,เปลือกหอย,(blank),24,20,44,0508.00.20,,0,5080020,0
5080090001,0,50800,,5,2,ผงและเศษของหินปะการัง และเปลือกของสัตว์น้ำ,6,ปะการัง,(blank),24,20,44,0508.00.90,,0,5080090,0
5080090090,0,50800,,5,2,หินปะการังอื่นๆ,6,ปะการัง,(blank),24,20,44,0508.00.90,,0,5080090,0
5119100000,0,51191,,3,5,ผลิตภัณฑ์ที่ได้จากปลาหรือสัตว์น้ำจำพวกครัสตาเซีย โมลลุสก์,26,อื่นๆ บริโภคไม่ได้,(blank),24,20,44,0511.91.00,,0,5119100,0
5119110000,0,51191,,2,5,สัตว์ในตอนที่3 ที่ไม่มีชีวิต,26,อื่นๆ บริโภคไม่ได้,(blank),24,20,44,0511.91.10,,0,5119110,0
5119120000,0,51191,,2,5,ไข่ปลา,26,อื่นๆ บริโภคไม่ได้,(blank),24,20,44,0511.91.20,,0,5119120,0
5119130000,0,51191,,2,5,ไข่ไรน้ำ,26,อื่นๆ บริโภคไม่ได้,(blank),24,20,44,0511.91.30,,0,5119130,0
5119140000,0,51191,,2,2,กระเพาะปลา,26,อื่นๆ บริโภคไม่ได้,(blank),24,20,44,0511.91.40,,0,5119140,0
5119190000,0,51191,,2,5,ผลิตภัณฑ์ที่ได้จากปลาหรือสัตว์น้ำจำพวกครัสตาเซียอื่นๆ,26,อื่นๆ บริโภคไม่ได้,(blank),24,20,44,0511.91.90,,0,5119190,0
5119930000,0,51199,,2,2,ฟองน้ำธรรมชาติ,26,อื่นๆ บริโภคไม่ได้,(blank),24,20,44,0511.99.30,,0,5119930,0
12122011000,0,121220,,2,1,สาหร่ายทะเลและสาหร่ายอื่น ๆ ที่ใช้เป็นยารักษาโรค,28,สาหร่ายทะเล,(blank),24,20,44,1212.20.11,,0,12122011,0
12122019001,0,121220,,2,1,สาหร่ายทะเลที่นำเข้ามาเพื่อใช้ในอุตสาหกรรมผลิตวุ้น,28,สาหร่ายทะเล,(blank),24,20,44,1212.20.19,,0,12122019,0
12122019090,0,121220,,2,1,สาหร่ายทะเลและสาหร่ายอื่น ๆ,28,สาหร่ายทะเล,(blank),24,20,44,1212.20.19,,0,12122019,0
12122020000,0,121220,,2,1,สาหร่ายอื่นๆ ไม่เหมาะสำหรับการบริโภค,28,สาหร่ายทะเล,(blank),24,20,44,1212.20.20,,0,12122020,0
12122090000,0,121220,,2,1,สาหร่ายทะเลและสารหร่ายอื่นๆ,28,สาหร่ายทะเล,(blank),24,20,44,1212.20.90,,0,12122090,0
12122110000,0,121221,,3,1,สาหร่ายทะเลและสาหร่ายอื่นๆชนิดยูชิวมา,28,สาหร่ายทะเล,(blank),24,20,44,1212.21.10,,0,12122110,0
12122120000,0,121221,,3,1,สาหร่ายทะเลและสาหร่ายอื่นๆชนิดกราซิลาเรียไลซีนอยด์,28,สาหร่ายทะเล,(blank),24,20,44,1212.21.20,,0,12122120,0
12122190001,0,121221,,3,1,สาหร่ายทะเลที่นำเข้ามาเพื่อใช้ในอุตสาหกรรมวุ้น,28,สาหร่ายทะเล,(blank),24,20,44,1212.21.90,,0,12122190,0
12122190090,0,121221,,3,1,สาหร่ายทะเลและสาหร่ายอื่นๆที่เหมาะสำหรับมนุษย์บริโภค,28,สาหร่ายทะเล,(blank),24,20,44,1212.21.90,,0,12122190,0
12122911000,0,121229,,3,1,สาหร่ายทะเลและสาหร่ายอื่นๆชนิดที่ใช้ทางเภสัชกรรม,28,สาหร่ายทะเล,(blank),24,20,44,1212.29.11,,0,12122911,0
12122919000,0,121229,,3,1,สาหร่ายทะเลและสาหร่ายอื่นๆ,28,สาหร่ายทะเล,(blank),24,20,44,1212.29.19,,0,12122919,0
12122920000,0,121229,,3,1,สาหร่ายทะเลและสาหร่ายอื่นๆสด แช่เย็น,28,สาหร่ายทะเล,(blank),24,20,44,1212.29.20,,0,12122920,0
12122930000,0,121229,,3,1,สาหร่ายทะเลและสาหร่ายอื่นๆแช่เย็นจนแข็ง,28,สาหร่ายทะเล,(blank),24,20,44,1212.29.30,,0,12122930,0
13023100000,0,130231,,5,1,วุ้นที่ได้จากสาหร่ายทะเล,23,วุ้น,(blank),24,20,44,1302.31.00,,0,13023100,0
15041010000,0,150410,,2,5,น้ำมันตับปลาและแฟรกชั่นที่บริโภคได้,26,อื่นๆ บริโภคไม่ได้,(blank),24,20,44,1504.10.10,,0,15041010,0
15041020000,0,150410,,3,5,น้ำมันตับปลาและแฟรกชั่นที่บริโภคได้,26,อื่นๆ บริโภคไม่ได้,(blank),24,20,44,1504.10.20,,0,15041020,0
15041090000,0,150410,,5,5,น้ำมันตับปลาและแฟรกชั่นอื่นๆ,26,อื่นๆ บริโภคไม่ได้,(blank),24,20,44,1504.10.90,,0,15041090,0
15042010000,0,150420,,5,5,ไขมันและน้ำมันของปลาและแฟรกชันของที่ไม่ดัดแปลงทางเคมี,26,อื่นๆ บริโภคไม่ได้,(blank),24,20,44,1504.20.10,,0,15042010,0
15042090000,0,150420,,5,5,ไขมันและน้ำมันของปลาและแฟรกชันอื่นๆ,26,อื่นๆ บริโภคไม่ได้,(blank),24,20,44,1504.20.90,,0,15042090,0
15043010000,0,150430,,5,5,ไขมันและน้ำมันของสัตว์ทะเลจำพวกเลี้ยงลูกด้วยนมและแฟรกชันที่ไม่ดัดแปลงทางเคมี,26,อื่นๆ บริโภคไม่ได้,(blank),24,20,44,1504.30.10,,0,15043010,0
15043090000,0,150430,,5,5,ไขมันและน้ำมันของสัตว์ทะเลจำพวกเลี้ยงลูกด้วยนมและแฟรกชันอื่นๆ,26,อื่นๆ บริโภคไม่ได้,(blank),24,20,44,1504.30.90,,0,15043090,0
15219020000,0,152190,,5,5,ไขปลาวาฬ,26,อื่นๆ บริโภคไม่ได้,(blank),24,20,44,1521.90.20,,0,15219020,0
16030030000,0,160300,,5,5,สิ่งสกัดและน้ำคั้นจากปลาหรือสัตว์น้ำไม่มีกระดูกสันหลังมีสมุนไพร,27,สัตว์น้ำอื่นๆ บริโภคได้,(blank),24,20,44,1603.00.30,,0,16030030,0
16030090000,0,160300,,5,5,สิ่งสกัดและน้ำคั้นจากปลาหรือสัตว์น้ำไม่มีกระดูกสันหลังอื่นๆ,27,สัตว์น้ำอื่นๆ บริโภคได้,(blank),24,20,44,1603.00.90,,0,16030090,0
16041110000,9,160411,,5,1,ปลาแซลมอนทั้งตัวหรือเป็นชิ้นไม่บดปรุงแต่งหรือทำไว้ไม่ให้เสียบรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,104,ปลาแซลมอน,Salmon in airtight contaimers,17,15,39,1604.11.10,,0,16041110,0
16041190000,9,160411,,5,1,ปลาแซลมอนทั้งตัวหรือเป็นชิ้นไม่บดปรุงแต่งหรือทำไว้ไม่ให้เสียอื่นๆ,104,ปลาแซลมอน,Salmon other prepared or preserved,21,17,41,1604.11.90,,0,16041190,0
16041210000,9,160412,,5,3,ปลาเฮอร์ริ่งทั้งตัวหรือเป็นชิ้นไม่บดปรุงแต่งหรือทำไว้ไม่ให้เสียบรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,3,ปลาเฮอร์ริ่ง,"Herrings, in airtight contaimers",17,15,39,1604.12.10,,0,16041210,0
16041290000,9,160412,,5,3,ปลาเฮอร์ริ่งทั้งตัวหรือเป็นชิ้นไม่บดปรุงแต่งหรือทำไว้ไม่ให้เสียอื่นๆ,3,ปลาเฮอร์ริ่ง,"Herrings, other prepared or preserved",21,17,41,1604.12.90,,0,16041290,0
16041311000,9,160413,,5,2,ปลาซาร์ดีน ซาร์ดีนเนลล่าและปลาบริสลิงหรือปลาสแปรตบรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,100,ปลาซาร์ดีน,"Sardines, sardinella and brisling or sprats, prepared or preserved in airtight containers",16,15,39,1604.13.11,,0,16041311,0
16041319000,9,160413,,5,2,ปลาซาร์ดีน ปรุงแต่งอื่นๆ,100,ปลาซาร์ดีน,#NAME?,21,17,41,1604.13.19,,0,16041319,0
16041391000,9,160413,,5,2,ปลาซาร์ดีน อื่นๆบรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,100,ปลาซาร์ดีน,"Other Sardines, prepared or preserved in airtight containers",16,15,39,1604.13.91,,0,16041391,0
16041399000,9,160413,,5,2,ปลาซาร์ดีน อื่นๆ ปรุงแต่ง,100,ปลาซาร์ดีน,"Other Sardines, prepared or preserved",21,17,41,1604.13.99,,0,16041399,0
16041410001,9,160414,,2,3,ปลาทูน่า สคิปแจกและแอตแลนติกโบนิโต บรรจุภาชนะอัดลม,122,ปลาทูน่า สคิปแจกและแอตแลนติกโบนิโต,"Tunas, skipjack and  bonito(Sarda spp.), prepared or preserved in airtight containers",15,15,39,1604.14.10,,0,16041410,0
16041410090,9,160414,,2,3,ปลาทูน่า อื่นๆ บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,124,ปลาทูน่าอื่นๆ,"Other Tunas, skipjack and  bonito(Sarda spp.), prepared or preserved in airtight containers",15,15,39,1604.14.10,,0,16041410,0
16041411000,9,160414,,3,3,ปลาทูน่า สคิปแจกและแอตแลนติกโบนิโต ที่บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,122,ปลาทูน่า สคิปแจกและแอตแลนติกโบนิโต,#NAME?,15,15,39,1604.14.11,,0,16041411,0
16041419000,9,160414,,3,3,ปลาทูน่า สคิปแจกและแอตแลนติกโบนิโตอื่นๆ ที่บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,122,ปลาทูน่า สคิปแจกและแอตแลนติกโบนิโต,#NAME?,15,15,39,1604.14.19,,0,16041419,0
16041490000,12,160414,,5,3,ปลาทูน่าปรุงแต่งอื่นๆ,124,ปลาทูน่าอื่นๆ,"Other Tunas, skipjack and  bonito(Sarda spp.), prepared or preserved",22,17,41,1604.14.90,,0,16041490,0
16041510000,9,160415,,5,4,ปลาแมกเคอเรลบรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,144,ปลาแมกเคอเรล,"Mackerel,in airtight containers",17,15,39,1604.15.10,,0,16041510,0
16041590000,12,160415,,5,4,ปลาแมกเคอเรลปรุงแต่งอื่นๆ,144,ปลาแมกเคอเรล,"Mackerel,prepared or preserved,",21,17,41,1604.15.90,,0,16041590,0
16041610000,9,160416,,5,2,ปลาแอนโชวี บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,161,ปลาแอนโชวี,"Anchovies,in airtight containers",17,15,39,1604.16.10,,0,16041610,0
16041690000,12,160416,,5,2,ปลาแอนโชวี ปรุงแต่งอื่นๆ,161,ปลาแอนโชวี,"Anchovies,prepared or preserved,",21,17,41,1604.16.90,,0,16041690,0
16041710000,9,160417,,3,1,ปลาไหล บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,151,ปลาไหล,#NAME?,21,17,41,1604.17.10,,0,16041710,0
16041790000,12,160417,,3,1,ปลาไหล ปรุงแต่งอื่นๆ,151,ปลาไหล,#NAME?,21,17,41,1604.17.90,,0,16041790,0
16041810001,9,160418,,4,,หูฉลามที่บริโภคได้ทันที ที่บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,47,หูฉลาม,In airtight containers,19,15,39,1604.18.10,,,16041810,
16041810090,12,160418,,4,,หูฉลามอื่น ๆ ที่บริโภคได้ทันที,47,หูฉลาม,Other,19,15,39,1604.18.10,,,16041810,
16041891000,9,160418,,4,,หูฉลามอื่น ๆที่บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้ เพื่อการขายปลีก,47,หูฉลาม,In airtight containers for retail sale,19,15,39,1604.18.91,,,16041891,
16041899000,10,160418,,4,,หูฉลามอื่น ๆ ที่ไม่บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้ เพื่อการขายปลีก,47,หูฉลาม,Other,19,15,39,1604.18.99,,,16041899,
16041920000,9,160419,,5,4,ปลาฮอร์สแมคเคอเรล ที่บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,144,ปลาแมกเคอเรล,"Horse mackerel,in airtight containers",17,15,39,1604.19.20,,0,16041920,0
16041930000,9,160419,,5,4,ปลาอื่นๆ บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,142,ปลาอื่นๆ,(blank),17,15,39,1604.19.30,,0,16041930,0
16041990000,12,160419,,5,4,ปลาอื่นๆปรุงแต่ง,142,ปลาอื่นๆ,(blank),21,17,41,1604.19.90,,0,16041990,0
16042011000,9,160420,,5,4,หูฉลามที่ปรุงแต่งหรือทำไว้ไม่ให้เสียบรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,47,หูฉลาม,(blank),19,15,39,1604.20.11,,0,16042011,0
16042019000,12,160420,,5,4,หูฉลามที่ปรุงแต่งหรือทำไว้ไม่ให้เสียอื่นๆ,47,หูฉลาม,(blank),21,17,41,1604.20.19,,0,16042019,0
16042020001,9,160420,,4,,ไส้กรอกปลา ที่บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,29,ไส้กรอกปลา,Fish sausages in airtight containers,19,15,39,1604.20.20,,,16042020,
16042020090,12,160420,,4,,ไส้กรอกปลาอื่น ๆ ปรุงแต่งหรือทำไว้ไม่ให้เสีย,29,ไส้กรอกปลา,Other,21,17,41,1604.20.20,,,16042020,
16042021000,9,160420,,5,5,ไส้กรอกปลาบรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,29,ไส้กรอกปลา,(blank),19,15,39,1604.20.21,,0,16042021,0
16042029000,12,160420,,5,4,ไส้กรอกปลาอื่นๆ,29,ไส้กรอกปลา,(blank),21,17,41,1604.20.29,,0,16042029,0
16042030001,9,160420,,4,,ลูกชิ้นปลา ที่บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,175,ลูกชิ้นปลา,Fish ball in airtight containers,21,17,41,1604.20.30,,,16042030,
16042030090,12,160420,,4,,ลูกชิ้นปลาอื่น ๆ  ปรุงแต่งหรือทำไว้ไม่ให้เสีย,176,ลูกชิ้นปลา,Other,21,17,41,1604.20.30,,,16042030,
16042040001,9,160420,,4,,ฟิชเพสต์ที่บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,176,ฟิชเพสต์,Fish paste in airtight containers,19,15,39,1604.20.40,,,16042040,
16042040090,12,160420,,4,,ฟิชเพสต์อื่น ๆ ปรุงแต่งหรือทำไว้ไม่ให้เสีย,176,ฟิชเพสต์,Other,21,17,41,1604.20.40,,,16042040,
16042091000,9,160420,,5,4,ปลาปรุงแต่งอื่นๆ ที่บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,142,ปลาอื่นๆ,(blank),19,15,39,1604.20.91,,0,16042091,0
16042093000,12,160420,,3,2,ปลาบด ต้มหรือนึ่ง แช่เย็นจนแข็ง,142,ปลาอื่นๆ,(blank),21,17,41,1604.20.93,,0,16042093,0
16042099001,12,160420,,1,2,เนื้อปลาซูริมิ,51,Surimi,Surimi meat,21,17,41,1604.20.99,,9,16042099,0
16042099002,12,160420,,4,,ปลาบด ต้มหรือนึ่ง แช่เย็นจนแข็ง,177,ปลาบด,"Frozen minced fish, boiled or steamed",21,17,41,1604.20.99,,,16042099,
16042099090,12,160420,,1,5,ปลาอื่นๆปรุงแต่ง,142,ปลาอื่นๆ,(blank),21,17,41,1604.20.99,,0,16042099,0
16043010000,9,160430,,2,5,คาร์เวียและของที่ใช้แทนคาเวียร์ทำจากไข่ปลาบรรจุภาชนะอัดลม,67,คาร์เวีย,(blank),19,15,39,1604.30.10,,0,16043010,0
16043090000,12,160430,,2,5,คาร์เวียและของที่ใช้แทนคาเวียร์ทำจากไข่ปลาอื่นๆ,67,คาร์เวีย,(blank),21,17,41,1604.30.90,,0,16043090,0
16043100000,12,160431,,3,5,คาร์เวีย,67,คาร์เวีย,(blank),19,15,39,1604.31.00,,0,16043100,0
16043200000,12,160432,,3,5,ของที่ใช้แทนคาร์เวีย,67,คาร์เวีย,(blank),19,15,39,1604.32.00,,0,16043200,0
16051010001,12,160510,,5,2,ปูที่ปรุงแต่งหรือทำไว้ไม่ให้เสียบรรจุภาชนะอัดลม ที่สามารถเก็บ ณ อุณหภูมิห้องได้เป็นระยะเวลาไม่ต่ำกว่า 6 เดือน,11,ปูปรุงแต่ง,(blank),18,15,39,1605.10.10,,0,16051010,0
16051010002,12,160510,,5,2,ปูที่ปรุงแต่งหรือทำไว้ไม่ให้เสียบรรจุภาชนะอัดลม ที่ต้องเก็บ ณ อุณหภูมิที่ต่ำกว่า 4 องศาเซลเซียส,11,ปูปรุงแต่ง,(blank),18,15,39,1605.10.10,,0,16051010,0
16051010090,12,160510,,5,2,ปูปรุงแต่งอื่นๆ,11,ปูปรุงแต่ง,(blank),23,17,41,1605.10.10,,0,16051010,0
16051090001,12,160510,,5,2,ปูที่ปรุงแต่งหรือทำไว้ไม่ให้เสียไม่บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,11,ปูปรุงแต่ง,(blank),18,15,39,1605.10.90,,0,16051090,0
16051090002,12,160510,,5,2,ปู ปรุงแต่งอื่นๆ,11,ปูปรุงแต่ง,(blank),23,17,41,1605.10.90,,0,16051090,0
16051090090,12,160510,,5,2,ปูที่ปรุงแต่งหรือทำไว้ไม่ให้เสียอื่นๆ,11,ปูปรุงแต่ง,(blank),23,17,41,1605.10.90,,0,16051090,0
16052011000,9,160520,,2,2,กะปิบรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,55,กะปิ,Shrimps pastes in air tight containers,19,15,39,1605.20.11,,0,16052011,0
16052019000,0,160520,,2,2,กะปิอื่นๆ,55,กะปิ,Shrimps pastes,21,17,41,1605.20.19,,0,16052019,0
16052091001,9,160520,,2,1,กุ้งกุลาดำ บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,58,กุ้งกุลาดำ,"Giant black tiger, prepared or preserved in airtight containers",4,4,28,1605.20.91,,0,16052091,0
16052091002,9,160520,,2,1,กุ้งก้ามกราม บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,57,กุ้งก้ามกราม,"Giant fresh water prawn, prepared or preserved in airtight containers",4,4,28,1605.20.91,,0,16052091,0
16052091003,9,160520,,2,1,กุ้งขาว บรรจุภาชนะที่อากาศผ่านเข้าออกไม่ได้,59,กุ้งขาว,"white shrimp(p.vanamei), prepared or preserved in airtight containers",4,4,28,1605.20.91,,0,16052091,0
